id,pid,ms_subclass,ms_zoning,lot_area,lot_shape,lot_config,neighborhood,house_style,overall_qual,overall_cond,year_built,year_remod/add,exterior_1st,mas_vnr_type,mas_vnr_area,foundation,bsmtfin_sf_1,bsmt_unf_sf,total_bsmt_sf,heating_qc,2nd_flr_sf,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,garage_cars,wood_deck_sf,open_porch_sf,mo_sold,yr_sold,saleprice
379,527354200,20,RL,9.313618721429684,4,Inside,NWAmes,1Story,6,5,1978,1998,HdBoard,BrkFace,144.0,PConc,832.0,308.0,1140.0,4,0,0.0,0.0,2,0,3,1,7,1,2.0,0,0,5,2009,12.122691036591123
2818,908102320,20,RL,9.784422445377189,4,Inside,Edwards,1Story,5,4,1959,1959,HdBoard,BrkFace,132.0,CBlock,176.0,1290.0,1466.0,3,0,0.0,0.0,1,1,3,1,6,2,2.0,0,140,11,2006,11.917723684090689
1168,533215020,120,FV,8.469052816088302,3,Inside,Somerst,1Story,9,5,2000,2000,MetalSd,BrkFace,260.0,PConc,1027.0,587.0,1614.0,5,0,1.0,0.0,2,0,2,1,5,1,2.0,230,68,7,2008,12.611537753638338
1396,905226110,190,RL,9.2621735206162,4,Corner,ClearCr,1Story,5,3,1960,1960,Plywood,Stone,275.0,CBlock,988.0,0.0,988.0,4,0,1.0,0.0,2,0,3,1,7,2,2.0,50,84,12,2008,11.884489021402711
838,907130100,60,RL,9.643809676493944,3,Inside,CollgCr,2Story,6,5,1997,1997,VinylSd,None,0.0,PConc,821.0,107.0,928.0,5,836,1.0,0.0,2,1,3,1,7,0,2.0,276,99,8,2009,12.352335152508426
1492,908127120,30,RL,9.540147589478611,4,Inside,Edwards,1Story,5,6,1940,1969,WdShing,None,0.0,CBlock,290.0,706.0,996.0,5,0,1.0,0.0,1,0,3,1,6,1,0.0,144,0,7,2008,11.589886506106357
637,535178040,20,RL,9.07680897935166,4,Inside,NAmes,1Story,5,5,1956,1956,BrkFace,None,0.0,CBlock,435.0,565.0,1202.0,3,0,0.0,1.0,1,0,3,1,6,0,1.0,0,35,11,2009,11.695247021764184
1826,532377140,20,RL,9.204825191288073,3,Inside,Sawyer,1Story,5,5,1961,1961,Wd Sdng,BrkFace,57.0,CBlock,827.0,161.0,988.0,3,0,1.0,0.0,1,0,3,1,5,0,2.0,0,0,10,2007,11.763684183317412
173,902106140,30,RM,9.100525505968976,4,Inside,OldTown,1Story,5,6,1927,1950,WdShing,None,0.0,CBlock,0.0,1008.0,1008.0,4,0,0.0,0.0,1,0,2,1,5,1,2.0,0,0,3,2010,11.652687407345388
715,902301080,50,RM,8.160518247477505,4,Inside,OldTown,1.5Fin,5,7,1947,1950,AsbShng,None,0.0,CBlock,312.0,408.0,720.0,3,564,0.0,0.0,1,1,2,1,5,0,1.0,0,35,4,2009,11.608235644774552
1183,533350090,60,RL,10.109362862283819,3,CulDSac,Veenker,2Story,9,3,1977,1977,Wd Sdng,BrkFace,1050.0,CBlock,410.0,584.0,994.0,3,1345,0.0,0.0,2,2,3,1,9,1,3.0,140,70,6,2008,11.918390573078392
2433,528235130,60,RL,9.111182800442965,3,Inside,Gilbert,2Story,8,5,2004,2004,VinylSd,None,0.0,PConc,0.0,707.0,707.0,5,707,0.0,0.0,2,1,3,1,6,1,2.0,100,35,10,2006,12.089538829274222
2866,909282060,70,RL,9.41897923708751,3,Inside,Crawfor,2Story,7,7,1932,1990,Wd Sdng,None,0.0,BrkTil,0.0,637.0,637.0,5,650,0.0,0.0,1,1,3,1,8,2,3.0,0,0,5,2006,12.203569515312056
2311,527105060,60,RL,9.016512874996026,3,Inside,Gilbert,2Story,6,5,1997,1998,VinylSd,None,0.0,PConc,700.0,113.0,813.0,5,712,1.0,0.0,2,1,3,1,6,1,2.0,421,72,5,2006,12.119969946476761
1551,910205010,80,RM,8.699514748210191,4,Inside,IDOTRR,SLvl,5,5,1967,1967,HdBoard,None,0.0,CBlock,257.0,367.0,624.0,5,564,0.0,0.0,1,1,3,1,7,1,1.0,0,180,7,2008,11.744037185933616
1049,527454120,120,RL,7.835579246669965,4,Inside,NPkVill,1Story,7,6,1977,1977,Plywood,None,0.0,CBlock,378.0,677.0,1055.0,2,0,0.0,0.0,2,0,2,1,4,0,2.0,0,38,9,2008,11.908340237224891
657,535376060,60,RL,9.287301413112312,4,Inside,OldTown,2Story,5,7,1939,2006,VinylSd,None,0.0,BrkTil,0.0,676.0,676.0,5,676,0.0,1.0,2,0,4,1,7,0,2.0,187,0,8,2009,11.911701584927597
414,527454130,160,RL,7.761744984658913,4,Inside,NPkVill,2Story,6,5,1977,1977,Plywood,None,0.0,CBlock,389.0,466.0,855.0,3,601,0.0,0.0,2,1,3,1,6,1,2.0,0,28,5,2009,11.834284063781393
1181,533250160,120,RL,9.291551627401006,3,CulDSac,Veenker,1Story,8,5,1993,1993,BrkFace,None,0.0,PConc,1619.0,100.0,1719.0,5,0,2.0,0.0,1,1,1,1,6,2,2.0,122,30,5,2008,12.688498794774466
1514,909100170,30,RL,8.631235907456897,4,Inside,Edwards,1Story,5,6,1925,1950,Stucco,None,0.0,CBlock,468.0,396.0,864.0,3,0,1.0,0.0,1,0,2,1,5,0,0.0,0,0,4,2008,11.49272275765271
1040,527450110,160,RM,7.426549072397305,4,Inside,BrDale,2Story,6,5,1973,1973,HdBoard,BrkFace,359.0,CBlock,458.0,25.0,483.0,3,504,0.0,1.0,1,1,2,1,5,0,1.0,52,0,2,2008,11.546360241056465
216,905101100,50,RL,8.754949455098293,4,Inside,Sawyer,1.5Fin,5,8,1875,1996,VinylSd,None,0.0,CBlock,0.0,780.0,780.0,4,240,0.0,0.0,1,0,2,1,6,0,0.0,0,0,5,2010,11.451050061252142
1720,528181060,120,RL,8.431635303054591,4,Inside,NridgHt,1Story,8,5,2006,2006,VinylSd,Stone,108.0,PConc,24.0,1530.0,1554.0,5,0,0.0,0.0,2,0,2,1,6,1,2.0,156,73,8,2007,12.25247901834433
204,903426200,70,RM,9.464982590349763,4,Inside,OldTown,2Story,6,8,1912,2009,Wd Sdng,None,0.0,PConc,0.0,780.0,780.0,5,780,0.0,0.0,1,1,3,1,7,0,0.0,344,0,5,2010,11.982303898822046
19,527276150,20,RL,9.859431166339208,4,Corner,Gilbert,1Story,4,5,1951,1951,VinylSd,None,0.0,CBlock,120.0,744.0,864.0,5,0,0.0,0.0,1,0,2,1,4,0,2.0,0,0,6,2010,11.856515169360305
2438,528275080,60,RL,9.066239028001926,3,Inside,Gilbert,2Story,6,5,2000,2000,VinylSd,None,0.0,PConc,732.0,250.0,982.0,5,881,0.0,0.0,2,1,3,1,9,1,2.0,0,0,4,2006,12.2783933071098
89,532378110,20,RL,8.83884181343129,3,Corner,Sawyer,1Story,5,8,1962,2010,HdBoard,None,0.0,CBlock,659.0,381.0,1040.0,5,0,1.0,0.0,1,1,3,1,6,0,1.0,0,104,4,2010,11.751942365440728
240,905452160,20,RL,9.161675199994901,4,Inside,Edwards,1Story,5,7,1954,1998,WdShing,None,0.0,CBlock,954.0,218.0,1172.0,3,0,1.0,0.0,1,0,3,1,5,0,1.0,240,0,6,2010,11.759785542901755
105,533238045,20,FV,9.461332526110132,3,Inside,Somerst,1Story,8,5,2010,2010,CemntBd,None,0.0,PConc,1032.0,610.0,1642.0,5,0,1.0,0.0,1,1,1,1,6,1,3.0,160,192,4,2010,12.498428777526835
2020,903233180,50,RM,8.738735461363474,4,Inside,BrkSide,1.5Fin,6,6,1931,1950,Wd Sdng,None,0.0,BrkTil,425.0,459.0,884.0,3,408,0.0,0.0,1,0,3,1,6,1,1.0,0,0,11,2007,11.755871643580617
888,908128060,85,RL,8.895766604056085,4,Corner,Edwards,SFoyer,7,5,2003,2003,HdBoard,BrkFace,500.0,Slab,0.0,0.0,0.0,5,1427,0.0,0.0,3,0,4,1,7,1,2.0,0,0,7,2009,12.198544379109382
1019,527302050,20,RL,9.400133943608838,3,Inside,NWAmes,1Story,6,6,1981,1981,MetalSd,BrkFace,210.0,CBlock,588.0,606.0,1422.0,3,0,0.0,0.0,2,0,3,1,7,1,2.0,276,0,6,2008,12.075394321888057
2132,907192040,60,RL,9.085457189829492,4,Inside,CollgCr,2Story,7,5,2000,2000,VinylSd,BrkFace,144.0,PConc,841.0,144.0,985.0,5,857,1.0,0.0,2,1,3,1,7,1,2.0,193,96,7,2007,12.289954129510877
203,903426180,50,RM,8.998878325435811,4,Inside,OldTown,1.5Fin,4,5,1915,1950,MetalSd,None,0.0,CBlock,0.0,888.0,888.0,5,1074,0.0,0.0,1,1,4,1,9,1,2.0,160,0,6,2010,11.915051671812877
420,527455280,20,RL,9.278933163441794,4,Inside,NAmes,1Story,5,7,1966,2004,HdBoard,BrkFace,165.0,PConc,644.0,220.0,864.0,5,0,0.0,1.0,1,0,3,1,5,1,2.0,0,162,7,2009,11.910358401381128
632,535152230,20,RL,9.035986984831405,4,Inside,NAmes,1Story,6,3,1957,1957,BrkFace,None,0.0,CBlock,189.0,628.0,1478.0,4,0,1.0,0.0,1,1,3,1,6,2,2.0,114,0,6,2009,11.960811288962345
2800,907285100,60,RL,9.328123407632566,4,Corner,CollgCr,2Story,7,5,1995,1996,VinylSd,None,0.0,PConc,685.0,245.0,930.0,5,1045,1.0,0.0,2,1,4,1,8,1,2.0,275,170,7,2006,12.375815420117268
1885,534276160,20,RL,8.927314111060596,3,Inside,NAmes,1Story,5,7,1958,1985,MetalSd,None,0.0,CBlock,111.0,522.0,912.0,2,0,0.0,1.0,1,0,2,1,5,0,1.0,12,285,6,2007,11.695247021764184
1734,528221050,20,RL,9.410501846898468,3,Corner,Gilbert,1Story,6,5,2005,2005,VinylSd,None,0.0,PConc,918.0,408.0,1326.0,5,0,1.0,0.0,2,0,3,1,6,0,2.0,120,23,6,2007,12.220961258023925
2327,527182020,120,RL,8.216358332386156,3,Inside,StoneBr,1Story,8,5,1987,1987,HdBoard,None,0.0,CBlock,0.0,1191.0,1191.0,3,0,0.0,0.0,2,0,2,1,5,0,2.0,120,70,8,2006,11.77528972943772
1282,535476370,60,RL,9.186047679407139,4,Inside,NAmes,2Story,6,6,1964,1964,HdBoard,BrkFace,360.0,CBlock,674.0,0.0,780.0,3,813,1.0,0.0,1,1,4,1,7,0,2.0,328,128,6,2008,12.031123843065632
2688,903425340,190,RL,9.19755903761145,4,Inside,BrkSide,1Story,4,5,1970,1970,HdBoard,BrkFace,160.0,CBlock,789.0,171.0,960.0,3,0,1.0,0.0,1,0,3,1,6,0,2.0,0,288,5,2006,11.76756768334381
2581,535180070,20,RL,9.211439767419483,3,Inside,NAmes,1Story,5,6,1957,1996,HdBoard,BrkFace,64.0,CBlock,360.0,710.0,1070.0,3,0,0.0,1.0,1,0,2,1,6,1,1.0,0,0,5,2006,11.80894766169701
2067,905226050,30,RL,10.140099989797301,4,Inside,Sawyer,1Story,5,7,1918,2007,Wd Sdng,None,0.0,BrkTil,0.0,816.0,816.0,5,0,0.0,0.0,2,0,3,1,7,0,2.0,0,0,8,2007,11.626254150277232
2115,906403060,60,RL,9.0918946167697,3,Inside,SawyerW,2Story,7,5,1988,1988,HdBoard,BrkFace,360.0,PConc,608.0,0.0,929.0,5,927,1.0,0.0,2,1,3,1,7,1,2.0,108,48,5,2007,12.240474072247506
754,903430070,90,RM,8.006367567650246,4,Inside,OldTown,2Story,5,1,1922,1950,MetalSd,None,0.0,BrkTil,0.0,1040.0,1040.0,3,1040,0.0,0.0,2,0,4,2,11,0,0.0,0,56,9,2009,11.042921835724492
1079,528188150,160,RL,7.803026643632217,4,Inside,NridgHt,2Story,7,5,2003,2004,VinylSd,Stone,106.0,PConc,573.0,191.0,764.0,5,862,1.0,0.0,2,1,2,1,6,0,2.0,0,27,10,2008,11.944707881395766
2615,535404080,20,RL,8.867850063029406,3,Corner,NAmes,1Story,5,7,1957,1957,WdShing,None,0.0,CBlock,708.0,108.0,816.0,3,0,1.0,0.0,1,0,2,1,5,0,1.0,0,0,7,2006,11.77452020265869
329,923225440,160,RM,7.860185057472165,4,Inside,MeadowV,2Story,5,3,1976,1976,CemntBd,None,0.0,CBlock,129.0,175.0,536.0,3,576,0.0,0.0,1,1,3,1,4,0,1.0,182,0,4,2010,11.350406535472453
1320,902401010,50,RM,8.648221453822641,4,Inside,OldTown,1.5Fin,7,7,1926,1950,Wd Sdng,None,0.0,PConc,0.0,572.0,572.0,3,539,0.0,0.0,1,0,2,1,5,1,1.0,0,0,8,2008,11.66907414746016
416,527455060,160,RL,7.735870319952567,4,Inside,NPkVill,2Story,6,6,1978,1978,Plywood,None,0.0,CBlock,311.0,544.0,855.0,3,586,0.0,0.0,2,1,3,1,7,1,2.0,28,0,4,2009,11.908340237224891
284,908226130,190,RL,9.407550541263888,4,Inside,Edwards,1.5Fin,4,4,1941,1950,MetalSd,None,0.0,BrkTil,348.0,324.0,672.0,2,252,1.0,0.0,1,0,2,1,5,0,1.0,0,0,7,2010,11.289781913656018
1385,905108170,85,RL,8.909235279192261,3,CulDSac,Sawyer,SFoyer,5,5,1984,1984,VinylSd,None,0.0,PConc,104.0,0.0,1060.0,3,0,1.0,0.0,1,0,2,1,5,0,2.0,178,0,3,2008,11.931635799828413
275,908102110,20,RL,9.087268374386188,4,Corner,Edwards,1Story,5,6,1954,1954,VinylSd,None,0.0,CBlock,0.0,381.0,381.0,5,0,0.0,0.0,1,0,3,1,6,0,1.0,60,0,1,2010,11.956912324065804
2024,903401070,50,RL,9.088172738001974,4,Inside,BrkSide,1.5Fin,6,7,1920,1950,Wd Sdng,None,0.0,PConc,0.0,768.0,768.0,5,624,0.0,0.0,1,0,3,1,7,0,2.0,0,54,2,2007,12.013700752882718
68,528456160,20,FV,9.128587870103924,4,Inside,Somerst,1Story,7,5,2009,2010,VinylSd,None,0.0,PConc,0.0,1218.0,1218.0,5,0,0.0,0.0,2,0,2,1,4,0,2.0,0,136,4,2010,12.228323254464993
1910,534479140,70,RL,9.156939595249067,4,Inside,NAmes,2Story,5,7,1942,1995,MetalSd,Stone,224.0,CBlock,386.0,342.0,728.0,5,756,0.0,0.0,1,1,3,1,7,2,1.0,168,0,6,2007,11.894780707439258
381,527356040,20,RL,9.382611592916636,3,Inside,NWAmes,1Story,7,5,1978,1978,Plywood,BrkFace,206.0,CBlock,704.0,567.0,1271.0,3,0,0.0,0.0,2,0,3,1,7,1,2.0,0,0,4,2009,11.964001084330445
1323,902405070,70,RM,9.287301413112312,4,Inside,OldTown,2Story,7,7,1890,1999,Wd Sdng,None,0.0,BrkTil,0.0,1313.0,1313.0,4,1182,0.0,0.0,2,0,5,1,10,1,2.0,0,299,12,2008,12.122691036591123
2432,528235050,60,RL,8.969669103793757,3,Inside,Gilbert,2Story,6,5,2002,2003,VinylSd,None,0.0,PConc,457.0,326.0,783.0,5,702,1.0,0.0,2,1,3,1,7,1,2.0,100,75,6,2006,12.118333731222167
777,905200220,20,RL,9.360138737064577,4,Inside,Sawyer,1Story,5,5,1962,1962,Wd Sdng,BrkFace,116.0,CBlock,170.0,252.0,1092.0,3,0,0.0,1.0,1,0,3,1,6,1,1.0,0,20,9,2009,11.842229212112828
1107,528365060,60,RL,9.263122557415151,4,Inside,NoRidge,2Story,7,5,1993,1994,Wd Sdng,BrkFace,651.0,PConc,1173.0,138.0,1311.0,5,1093,1.0,0.0,2,1,3,1,9,1,3.0,250,154,8,2008,12.739637756265655
30,527451180,160,RM,7.426549072397305,4,Inside,BrDale,2Story,6,5,1971,1971,HdBoard,BrkFace,504.0,CBlock,156.0,327.0,483.0,3,504,0.0,0.0,1,1,2,1,5,0,1.0,275,0,2,2010,11.472103470449973
282,908208020,20,RM,9.05321861620397,4,Corner,Edwards,1Story,4,5,2003,2004,VinylSd,None,0.0,PConc,0.0,1121.0,1121.0,5,0,0.0,0.0,2,0,2,1,5,0,2.0,132,64,3,2010,11.84939770159144
188,902402010,20,RM,8.91018077801329,4,Inside,OldTown,1Story,6,7,1957,1996,MetalSd,None,0.0,CBlock,600.0,312.0,912.0,3,0,1.0,0.0,1,0,2,1,6,0,2.0,0,158,4,2010,11.91638857040772
2356,527376090,20,RL,9.224243277145174,4,Inside,NWAmes,1Story,5,6,1975,1975,HdBoard,None,0.0,CBlock,788.0,268.0,1056.0,5,0,1.0,0.0,1,1,3,1,6,0,2.0,0,88,7,2006,11.941455846009388
1464,907262030,60,RL,9.006754319877503,4,Inside,CollgCr,2Story,7,5,2003,2003,VinylSd,BrkFace,252.0,PConc,550.0,334.0,884.0,5,884,1.0,0.0,2,1,3,1,8,0,2.0,0,63,7,2008,12.323411137947407
2469,528488120,20,FV,8.922658299524402,4,Inside,Somerst,1Story,7,5,2005,2005,VinylSd,None,0.0,PConc,0.0,1257.0,1257.0,5,0,0.0,0.0,2,0,3,1,6,1,2.0,38,144,4,2006,12.078239274020289
1834,533130170,50,RL,9.275940829060131,4,Inside,NoRidge,1.5Fin,8,5,1992,2000,HdBoard,BrkFace,337.0,PConc,700.0,983.0,1683.0,5,743,0.0,0.0,2,1,4,1,9,1,2.0,0,33,4,2007,12.560244459250788
1779,528429110,20,RL,9.632728147280256,3,CulDSac,Somerst,1Story,8,5,2007,2007,VinylSd,Stone,84.0,PConc,929.0,556.0,1485.0,5,0,1.0,0.0,2,0,3,1,6,0,3.0,168,160,8,2007,12.552926520261092
2569,535125060,60,RL,9.560997243589352,4,Corner,NAmes,2Story,7,6,1966,1966,MetalSd,BrkFace,309.0,CBlock,445.0,479.0,924.0,5,941,0.0,0.0,2,1,4,1,8,2,2.0,105,66,5,2006,12.328290278254423
2334,527212040,60,RL,9.428511581663834,3,Inside,StoneBr,2Story,8,5,2006,2006,VinylSd,BrkFace,466.0,PConc,0.0,1234.0,1234.0,5,1312,0.0,0.0,2,1,4,1,10,1,3.0,324,100,7,2006,12.799175708864519
2119,906475170,20,RL,9.906682443432647,3,Inside,ClearCr,1Story,8,6,1976,1976,Wd Sdng,None,0.0,CBlock,51.0,0.0,966.0,5,0,2.0,0.0,0,1,0,1,5,2,2.0,646,0,5,2007,12.538967060803502
988,924100040,20,RL,9.19207456316929,3,Inside,Mitchel,1Story,6,5,1977,1977,Plywood,None,0.0,PConc,1567.0,0.0,1567.0,3,0,1.0,0.0,2,0,2,1,5,2,2.0,264,32,5,2009,12.185869938212655
382,527359050,20,RL,9.249561085129464,4,Inside,NWAmes,1Story,7,5,1976,1976,HdBoard,BrkFace,189.0,CBlock,0.0,1090.0,1090.0,3,0,0.0,0.0,2,0,3,1,6,1,2.0,0,0,6,2009,11.931635799828413
670,535402330,90,RL,9.362460420037015,4,Inside,NAmes,2Story,5,5,1969,1969,MetalSd,BrkFace,368.0,CBlock,500.0,748.0,1248.0,3,1296,1.0,1.0,2,2,6,2,12,0,4.0,0,0,8,2009,12.206072645530174
2760,906392120,20,RL,9.36263218231844,4,Inside,CollgCr,1Story,8,5,2005,2006,VinylSd,BrkFace,198.0,PConc,1122.0,448.0,1570.0,5,0,1.0,0.0,2,1,2,1,6,0,3.0,176,80,8,2006,12.594391594803367
543,531376090,20,RL,8.899457906353966,4,Inside,SawyerW,1Story,7,5,2008,2009,VinylSd,BrkFace,140.0,PConc,0.0,1450.0,1450.0,5,0,0.0,0.0,2,0,2,1,6,0,3.0,0,93,2,2009,12.32048556427219
2835,908227010,50,RL,8.96469555531546,4,Corner,Edwards,1.5Fin,6,3,1915,1950,AsbShng,None,0.0,BrkTil,0.0,832.0,832.0,3,492,0.0,0.0,2,0,3,1,7,0,2.0,0,0,5,2006,11.429543856031177
1735,528221090,60,RL,9.106977858981029,3,Inside,Gilbert,2Story,7,5,2007,2007,VinylSd,None,0.0,PConc,0.0,728.0,728.0,5,728,0.0,0.0,2,1,3,1,8,1,2.0,100,24,7,2007,12.09815330331068
2287,923228200,180,RM,7.334981878871814,4,Inside,MeadowV,SLvl,4,5,1970,1970,CemntBd,None,0.0,CBlock,503.0,27.0,530.0,3,462,1.0,0.0,1,0,2,1,4,0,1.0,112,97,7,2007,11.575900264131617
524,528477050,60,FV,9.305923241869912,4,Inside,Somerst,2Story,10,5,2008,2008,VinylSd,Stone,160.0,PConc,765.0,252.0,1017.0,5,981,1.0,0.0,2,1,3,1,10,1,3.0,168,52,4,2009,12.644327576461329
1767,528348030,60,RL,9.28637505825218,4,Inside,NoRidge,2Story,7,5,1998,1998,VinylSd,BrkFace,275.0,PConc,0.0,1066.0,1066.0,5,1277,0.0,0.0,2,1,4,1,8,1,3.0,120,38,5,2007,12.437184366493561
2206,909254130,75,RL,8.871785969150645,4,Inside,Crawfor,2.5Unf,7,5,1941,1950,MetalSd,None,0.0,CBlock,364.0,554.0,918.0,4,728,0.0,0.0,2,0,4,1,7,2,1.0,0,0,8,2007,12.007621706806335
1740,528222080,60,RL,8.950662495933999,4,Inside,Gilbert,2Story,7,5,2007,2007,VinylSd,Stone,16.0,PConc,0.0,728.0,728.0,5,728,0.0,0.0,2,1,3,1,7,0,2.0,100,24,7,2007,12.087255325185739
199,903232190,50,RM,8.738735461363474,4,Inside,BrkSide,1.5Fin,5,7,1936,1980,VinylSd,None,0.0,CBlock,276.0,252.0,528.0,4,492,0.0,0.0,1,0,2,1,5,0,2.0,306,0,5,2010,11.727230067617233
2214,909275310,70,RL,10.017708696626151,3,Inside,Crawfor,2Story,6,6,1918,1950,Wd Sdng,None,0.0,BrkTil,1128.0,242.0,1370.0,3,1254,1.0,0.0,2,1,4,1,10,1,3.0,0,0,11,2007,12.384218830913648
323,923201020,20,RL,9.635608107380527,4,Inside,Mitchel,1Story,5,5,1965,1977,Plywood,None,0.0,CBlock,42.0,1026.0,1068.0,3,0,1.0,0.0,1,0,2,1,7,1,2.0,0,0,6,2010,12.037653993905211
2421,528228325,120,RL,8.069655306886165,4,Inside,Blmngtn,1Story,7,5,2003,2004,VinylSd,BrkFace,18.0,PConc,0.0,1374.0,1374.0,5,0,0.0,0.0,2,0,2,1,7,1,2.0,143,20,10,2006,12.363076394339839
952,914475030,85,RL,9.144200569471638,4,Inside,Mitchel,SFoyer,6,7,1977,1977,Plywood,None,0.0,CBlock,841.0,0.0,957.0,3,0,1.0,0.0,1,1,2,1,5,2,2.0,302,39,11,2009,12.061046873479915
24,527402200,20,RL,9.327323087461798,3,CulDSac,NAmes,1Story,6,7,1970,1970,Wd Sdng,BrkFace,180.0,CBlock,578.0,426.0,1004.0,5,0,1.0,0.0,1,0,2,1,5,1,2.0,0,0,3,2010,11.911701584927597
1139,531376070,20,RL,9.133459327640225,4,Corner,SawyerW,1Story,7,5,2007,2007,VinylSd,None,0.0,PConc,0.0,1162.0,1162.0,5,0,0.0,0.0,2,0,3,1,6,0,2.0,0,32,3,2008,12.043553716032399
1390,905201020,20,RL,9.131188933670746,4,Inside,Sawyer,1Story,5,8,1963,2003,VinylSd,None,0.0,CBlock,634.0,326.0,960.0,5,0,1.0,0.0,1,0,3,1,6,0,1.0,168,0,5,2008,11.883799128308773
277,908102170,20,RL,9.214730720277476,3,CulDSac,Edwards,1Story,5,6,1968,1968,MetalSd,None,0.0,CBlock,1070.0,126.0,1196.0,3,0,1.0,0.0,1,0,3,1,6,0,1.0,257,0,6,2010,11.877568578558138
54,528228440,120,RL,8.065265208897733,4,Inside,Blmngtn,1Story,8,5,2004,2005,VinylSd,BrkFace,16.0,PConc,24.0,1232.0,1256.0,5,0,0.0,0.0,2,0,2,1,6,1,2.0,146,20,4,2010,12.165250651009918
649,535353040,20,RL,8.939318740417509,4,Inside,NAmes,1Story,5,8,1952,2005,Wd Sdng,None,0.0,CBlock,931.0,100.0,1031.0,4,0,1.0,0.0,1,0,2,1,5,0,1.0,0,0,3,2009,11.887931365593685
2600,535377100,50,RL,8.854807632616227,4,Corner,OldTown,1.5Fin,4,8,1900,1998,MetalSd,None,0.0,BrkTil,0.0,448.0,448.0,5,272,0.0,0.0,1,0,1,1,5,0,1.0,0,0,3,2006,11.372513311253483
617,534475185,20,RL,9.405907155520158,4,Inside,NAmes,1Story,6,4,1953,1953,Wd Sdng,BrkFace,90.0,CBlock,1024.0,481.0,1505.0,5,0,1.0,0.0,1,0,2,1,6,1,2.0,0,0,2,2009,11.915051671812877
2209,909256120,30,RL,8.74909824839902,4,Inside,Crawfor,1Story,5,7,1938,1950,MetalSd,None,0.0,PConc,0.0,920.0,920.0,5,0,0.0,0.0,1,0,2,1,5,1,1.0,0,0,6,2007,11.693161515273161
2814,907418020,60,RL,9.087720658428273,4,Inside,CollgCr,2Story,6,5,2005,2006,VinylSd,None,0.0,PConc,0.0,750.0,750.0,5,750,0.0,0.0,2,1,3,1,6,0,2.0,0,35,8,2006,12.066235700342375
2542,534275010,20,RL,9.274159884689137,3,Inside,NAmes,1Story,5,6,1961,1961,Wd Sdng,None,0.0,CBlock,915.0,135.0,1050.0,3,0,1.0,0.0,1,0,3,1,6,0,1.0,0,319,1,2006,11.824079893607152
2323,527146135,160,RL,9.480978009818704,3,Inside,StoneBr,2Story,8,5,1994,1994,CemntBd,None,0.0,PConc,0.0,2062.0,2062.0,5,608,0.0,0.0,2,1,4,1,9,0,2.0,168,12,12,2006,12.506177237980511
1393,905202230,20,RL,9.51044496442652,4,Inside,ClearCr,1Story,6,7,1960,1975,BrkFace,None,0.0,CBlock,429.0,93.0,1602.0,4,0,1.0,0.0,1,0,1,1,4,1,2.0,409,0,3,2008,12.367340793126296
490,528290190,80,RL,8.955448122347393,4,Inside,Gilbert,SLvl,7,5,1999,2000,VinylSd,None,0.0,PConc,0.0,384.0,384.0,5,656,0.0,0.0,2,1,3,1,7,1,2.0,0,0,3,2009,11.957611286231675
542,531375130,20,RL,9.429475901892854,4,Inside,SawyerW,1Story,5,5,2003,2004,VinylSd,None,0.0,PConc,836.0,278.0,1114.0,5,0,1.0,0.0,2,0,3,1,6,0,2.0,0,42,6,2009,11.938193200374572
973,923203190,120,RM,8.411832675758411,4,FR2,Mitchel,1Story,6,5,1999,1999,VinylSd,BrkFace,425.0,PConc,883.0,341.0,1224.0,5,0,1.0,0.0,2,0,2,1,5,0,2.0,0,304,6,2009,12.013700752882718
1012,527212050,60,RL,9.323490469908839,3,Inside,StoneBr,2Story,9,5,2005,2007,VinylSd,BrkFace,245.0,PConc,0.0,1122.0,1122.0,5,1370,0.0,0.0,2,1,4,1,11,1,3.0,144,39,6,2008,12.691580461311874
2218,909281020,190,RL,8.73568594451502,3,Inside,Crawfor,1.5Fin,5,5,1941,1950,VinylSd,None,0.0,CBlock,533.0,195.0,728.0,5,595,0.0,0.0,2,0,3,1,5,0,2.0,0,0,10,2007,11.84939770159144
2033,903453080,80,RM,9.487972108574462,4,Corner,IDOTRR,SLvl,6,6,1963,1963,HdBoard,BrkFace,234.0,CBlock,375.0,366.0,741.0,2,797,0.0,0.0,3,0,5,1,9,1,2.0,0,110,4,2007,12.218495165528731
1071,528180140,120,RL,9.078978053779355,4,Corner,NridgHt,1Story,9,5,2008,2008,MetalSd,BrkFace,766.0,PConc,1540.0,162.0,1702.0,5,0,1.0,0.0,1,1,1,1,7,1,3.0,0,72,10,2008,12.813917896253697
1583,916403230,80,RL,9.230142999272362,4,Inside,Timber,SLvl,6,5,1988,1989,HdBoard,BrkFace,219.0,CBlock,783.0,678.0,1461.0,5,0,1.0,0.0,2,0,3,1,5,1,2.0,224,0,8,2008,12.072541252905651
2858,909275230,70,RL,9.164296433474776,3,Corner,Crawfor,2Story,7,5,1915,1970,Wd Sdng,None,0.0,BrkTil,216.0,540.0,756.0,4,756,1.0,0.0,1,0,3,1,7,1,3.0,0,35,2,2006,11.84939770159144
