id,pid,ms_subclass,ms_zoning,lot_area,lot_shape,lot_config,neighborhood,house_style,overall_qual,overall_cond,year_built,year_remod/add,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,foundation,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,fireplaces,garage_cars,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,saleprice
124,534403410,80,RL,14112,3,Corner,NAmes,SLvl,5,7,1964,1964,Wd Sdng,HdBoard,BrkFace,86.0,3,PConc,1014.0,0.0,138.0,1152.0,3,1152,0,0,1152,1.0,0.0,1,0,3,1,4,6,1,2.0,484.0,227,0,0,0,0,0,0,4,2010,180500
1836,533206060,120,FV,3523,3,Inside,Somerst,1Story,8,5,2006,2007,VinylSd,VinylSd,Stone,30.0,4,PConc,60.0,0.0,1081.0,1141.0,5,1151,0,0,1151,1.0,0.0,2,0,2,1,5,5,0,2.0,484.0,0,60,0,0,0,0,0,2,2007,166000
779,905200350,80,RL,15312,4,Inside,Sawyer,SLvl,6,5,1960,1960,Wd Sdng,Wd Sdng,BrkFace,54.0,3,CBlock,588.0,0.0,550.0,1138.0,5,1138,0,0,1138,0.0,1.0,1,0,3,1,4,6,1,2.0,480.0,0,0,0,0,140,0,0,3,2009,148000
1886,534276180,20,RL,7450,3,Inside,NAmes,1Story,5,5,1956,1956,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,438.0,206.0,250.0,894.0,4,1074,0,0,1074,0.0,0.0,1,0,2,1,5,6,1,2.0,396.0,0,72,0,0,0,0,0,1,2007,124000
1724,528186090,120,RL,7313,4,Inside,NridgHt,1Story,9,5,2005,2005,MetalSd,MetalSd,BrkFace,246.0,5,PConc,1153.0,0.0,408.0,1561.0,5,1561,0,0,1561,1.0,0.0,2,0,2,1,6,6,1,2.0,556.0,203,47,0,0,0,0,0,8,2007,277500
2450,528358030,60,RL,10019,3,Inside,NoRidge,2Story,8,5,1995,1995,VinylSd,VinylSd,BrkFace,397.0,4,PConc,527.0,0.0,815.0,1342.0,5,1358,1368,0,2726,0.0,0.0,2,1,4,1,5,9,1,3.0,725.0,307,169,168,0,0,0,0,6,2006,350000
2084,905476170,30,RL,9098,3,Inside,Edwards,1Story,4,7,1920,2002,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,348.0,0.0,180.0,528.0,5,605,0,0,605,1.0,0.0,1,0,2,1,4,5,0,0.0,0.0,0,0,144,0,0,0,0,7,2007,86000
1184,533350120,20,RL,16280,4,Inside,Veenker,1Story,8,9,1976,2007,VinylSd,VinylSd,None,0.0,5,CBlock,1044.0,382.0,0.0,1426.0,5,1671,0,0,1671,1.0,0.0,3,0,3,1,6,6,1,2.0,550.0,280,90,0,0,0,0,0,5,2008,290000
728,902477130,30,C (all),9392,4,Corner,IDOTRR,1Story,3,3,1900,1950,AsbShng,AsbShng,None,0.0,3,CBlock,0.0,0.0,245.0,245.0,3,797,0,0,797,0.0,0.0,1,0,2,1,4,5,0,0.0,0.0,0,36,94,0,0,0,0,9,2009,44000
950,914474070,60,RL,12209,3,CulDSac,Mitchel,2Story,6,5,2001,2002,VinylSd,VinylSd,None,0.0,3,PConc,690.0,0.0,114.0,804.0,5,804,1157,0,1961,1.0,0.0,2,1,3,1,5,7,1,2.0,560.0,125,192,0,0,0,0,0,6,2009,215000
2524,534125210,190,RL,13110,3,Corner,NWAmes,1Story,5,6,1972,1972,Plywood,Plywood,BrkFace,144.0,3,CBlock,962.0,0.0,191.0,1153.0,5,1193,0,0,1193,1.0,0.0,2,0,2,1,4,6,0,2.0,501.0,140,153,0,0,0,0,0,7,2006,146500
2513,533223080,160,FV,2651,4,FR2,Somerst,2Story,7,5,2000,2000,MetalSd,MetalSd,None,0.0,4,PConc,641.0,0.0,32.0,673.0,5,673,709,0,1382,1.0,0.0,2,1,3,1,5,6,0,2.0,490.0,153,50,0,0,0,0,0,4,2006,165000
2028,903427040,50,RM,8520,4,Inside,OldTown,1.5Fin,6,7,1916,1950,Stucco,Stucco,None,0.0,3,BrkTil,168.0,546.0,0.0,714.0,3,1664,862,0,2526,0.0,0.0,2,0,5,1,5,10,1,1.0,216.0,88,15,0,0,0,0,0,8,2007,136000
2309,526303060,20,RL,39384,3,CulDSac,NAmes,1Story,6,6,1957,1957,Wd Sdng,Wd Sdng,Stone,902.0,3,CBlock,1110.0,0.0,595.0,1705.0,5,1390,0,0,1390,1.0,0.0,1,1,1,1,6,4,2,2.0,550.0,0,189,0,0,0,0,0,10,2006,252000
51,528188120,160,RL,2628,4,Inside,NridgHt,2Story,7,5,2003,2003,VinylSd,Wd Shng,Stone,106.0,4,PConc,0.0,0.0,764.0,764.0,5,764,862,0,1626,0.0,0.0,2,1,2,1,5,6,0,2.0,474.0,0,27,0,0,0,0,0,6,2010,175500
699,902106010,70,RM,6406,4,Inside,OldTown,2Story,5,6,1939,1950,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,421.0,0.0,269.0,690.0,3,868,690,0,1558,0.0,0.0,1,1,3,1,4,7,1,2.0,400.0,0,36,0,0,182,0,0,10,2009,150000
1881,534252110,20,RL,12342,3,Inside,NAmes,1Story,5,5,1960,1978,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,0.0,0.0,978.0,978.0,3,1422,0,0,1422,0.0,0.0,1,0,3,1,4,6,1,1.0,286.0,0,0,36,0,0,0,600,8,2007,139900
1345,903232090,50,RM,6240,4,Inside,BrkSide,1.5Fin,5,7,1930,1992,MetalSd,MetalSd,None,0.0,3,PConc,0.0,0.0,1078.0,1078.0,3,1128,445,0,1573,0.0,0.0,2,0,3,1,4,8,1,2.0,360.0,0,0,0,0,0,0,0,6,2008,162900
166,535457010,20,RL,10000,3,Corner,NAmes,1Story,6,6,1962,1962,Wd Sdng,Wd Sdng,BrkFace,261.0,3,CBlock,0.0,0.0,1116.0,1116.0,3,1116,0,0,1116,0.0,0.0,1,1,3,1,4,5,0,2.0,440.0,0,0,0,0,385,0,0,2,2010,160000
781,905228050,20,RL,9000,4,Corner,Sawyer,1Story,2,2,1947,1950,Wd Sdng,Wd Sdng,None,0.0,3,Slab,0.0,0.0,0.0,0.0,2,660,0,0,660,0.0,0.0,1,0,2,1,3,5,0,0.0,0.0,0,0,100,0,0,0,0,6,2009,63900
379,527354200,20,RL,11088,4,Inside,NWAmes,1Story,6,5,1978,1998,HdBoard,HdBoard,BrkFace,144.0,3,PConc,832.0,0.0,308.0,1140.0,4,1707,0,0,1707,0.0,0.0,2,0,3,1,4,7,1,2.0,479.0,0,0,0,0,0,0,0,5,2009,184000
2818,908102320,20,RL,17755,4,Inside,Edwards,1Story,5,4,1959,1959,HdBoard,Plywood,BrkFace,132.0,3,CBlock,176.0,0.0,1290.0,1466.0,3,1466,0,0,1466,0.0,0.0,1,1,3,1,3,6,2,2.0,528.0,0,140,0,0,100,0,0,11,2006,149900
1168,533215020,120,FV,4765,3,Inside,Somerst,1Story,9,5,2000,2000,MetalSd,MetalSd,BrkFace,260.0,4,PConc,1027.0,0.0,587.0,1614.0,5,1638,0,0,1638,1.0,0.0,2,0,2,1,6,5,1,2.0,495.0,230,68,0,0,0,0,0,7,2008,300000
1396,905226110,190,RL,10532,4,Corner,ClearCr,1Story,5,3,1960,1960,Plywood,Plywood,Stone,275.0,3,CBlock,988.0,0.0,0.0,988.0,4,1721,0,0,1721,1.0,0.0,2,0,3,1,4,7,2,2.0,626.0,50,84,0,0,0,0,0,12,2008,145000
838,907130100,60,RL,15426,3,Inside,CollgCr,2Story,6,5,1997,1997,VinylSd,VinylSd,None,0.0,3,PConc,821.0,0.0,107.0,928.0,5,928,836,0,1764,1.0,0.0,2,1,3,1,5,7,0,2.0,470.0,276,99,0,0,0,0,0,8,2009,231500
1492,908127120,30,RL,13907,4,Inside,Edwards,1Story,5,6,1940,1969,WdShing,Wd Shng,None,0.0,3,CBlock,290.0,0.0,706.0,996.0,5,996,0,0,996,1.0,0.0,1,0,3,1,4,6,1,0.0,0.0,144,0,0,0,0,0,0,7,2008,108000
637,535178040,20,RL,8750,4,Inside,NAmes,1Story,5,5,1956,1956,BrkFace,BrkFace,None,0.0,3,CBlock,435.0,202.0,565.0,1202.0,3,1202,0,0,1202,0.0,1.0,1,0,3,1,4,6,0,1.0,304.0,0,35,120,0,0,0,0,11,2009,120000
1826,532377140,20,RL,9945,3,Inside,Sawyer,1Story,5,5,1961,1961,Wd Sdng,Wd Sdng,BrkFace,57.0,3,CBlock,827.0,0.0,161.0,988.0,3,988,0,0,988,1.0,0.0,1,0,3,1,4,5,0,2.0,572.0,0,0,0,0,0,0,0,10,2007,128500
173,902106140,30,RM,8960,4,Inside,OldTown,1Story,5,6,1927,1950,WdShing,Wd Shng,None,0.0,3,CBlock,0.0,0.0,1008.0,1008.0,4,1028,0,0,1028,0.0,0.0,1,0,2,1,4,5,1,2.0,360.0,0,0,130,0,0,0,0,3,2010,115000
715,902301080,50,RM,3500,4,Inside,OldTown,1.5Fin,5,7,1947,1950,AsbShng,AsbShng,None,0.0,3,CBlock,312.0,0.0,408.0,720.0,3,720,564,0,1284,0.0,0.0,1,1,2,1,4,5,0,1.0,240.0,0,35,0,0,0,0,0,4,2009,110000
1183,533350090,60,RL,24572,3,CulDSac,Veenker,2Story,9,3,1977,1977,Wd Sdng,Wd Sdng,BrkFace,1050.0,4,CBlock,410.0,0.0,584.0,994.0,3,1599,1345,0,2944,0.0,0.0,2,2,3,1,5,9,1,3.0,864.0,140,70,16,0,0,0,0,6,2008,150000
2433,528235130,60,RL,9056,3,Inside,Gilbert,2Story,8,5,2004,2004,VinylSd,VinylSd,None,0.0,4,PConc,0.0,0.0,707.0,707.0,5,707,707,0,1414,0.0,0.0,2,1,3,1,5,6,1,2.0,403.0,100,35,0,0,0,0,0,10,2006,178000
2866,909282060,70,RL,12320,3,Inside,Crawfor,2Story,7,7,1932,1990,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,0.0,0.0,637.0,637.0,5,959,650,0,1609,0.0,0.0,1,1,3,1,5,8,2,3.0,579.0,0,0,0,0,104,0,0,5,2006,199500
2311,527105060,60,RL,8238,3,Inside,Gilbert,2Story,6,5,1997,1998,VinylSd,VinylSd,None,0.0,3,PConc,700.0,0.0,113.0,813.0,5,813,712,0,1525,1.0,0.0,2,1,3,1,4,6,1,2.0,400.0,421,72,0,0,0,0,0,5,2006,183500
1551,910205010,80,RM,6000,4,Inside,IDOTRR,SLvl,5,5,1967,1967,HdBoard,Plywood,None,0.0,2,CBlock,257.0,0.0,367.0,624.0,5,1092,564,0,1656,0.0,0.0,1,1,3,1,4,7,1,1.0,288.0,0,180,0,0,100,0,0,7,2008,126000
1049,527454120,120,RL,2529,4,Inside,NPkVill,1Story,7,6,1977,1977,Plywood,Brk Cmn,None,0.0,3,CBlock,378.0,0.0,677.0,1055.0,2,1055,0,0,1055,0.0,0.0,2,0,2,1,4,4,0,2.0,440.0,0,38,0,0,0,0,0,9,2008,148500
657,535376060,60,RL,10800,4,Inside,OldTown,2Story,5,7,1939,2006,VinylSd,VinylSd,None,0.0,3,BrkTil,0.0,0.0,676.0,676.0,5,676,676,0,1352,0.0,1.0,2,0,4,1,5,7,0,2.0,720.0,187,0,128,0,0,0,0,8,2009,149000
414,527454130,160,RL,2349,4,Inside,NPkVill,2Story,6,5,1977,1977,Plywood,Brk Cmn,None,0.0,3,CBlock,389.0,0.0,466.0,855.0,3,855,601,0,1456,0.0,0.0,2,1,3,1,4,6,1,2.0,440.0,0,28,0,0,0,0,0,5,2009,137900
1181,533250160,120,RL,10846,3,CulDSac,Veenker,1Story,8,5,1993,1993,BrkFace,BrkFace,None,0.0,4,PConc,1619.0,0.0,100.0,1719.0,5,1719,0,0,1719,2.0,0.0,1,1,1,1,5,6,2,2.0,473.0,122,30,0,0,0,0,0,5,2008,324000
1514,909100170,30,RL,5604,4,Inside,Edwards,1Story,5,6,1925,1950,Stucco,Stucco,None,0.0,3,CBlock,468.0,0.0,396.0,864.0,3,864,0,0,864,1.0,0.0,1,0,2,1,4,5,0,0.0,0.0,0,0,96,0,0,0,0,4,2008,98000
1040,527450110,160,RM,1680,4,Inside,BrDale,2Story,6,5,1973,1973,HdBoard,HdBoard,BrkFace,359.0,3,CBlock,458.0,0.0,25.0,483.0,3,483,504,0,987,0.0,1.0,1,1,2,1,4,5,0,1.0,264.0,52,0,0,0,0,0,0,2,2008,103400
216,905101100,50,RL,6342,4,Inside,Sawyer,1.5Fin,5,8,1875,1996,VinylSd,VinylSd,None,0.0,3,CBlock,0.0,0.0,780.0,780.0,4,780,240,0,1020,0.0,0.0,1,0,2,1,4,6,0,0.0,0.0,0,0,176,0,0,0,0,5,2010,94000
1720,528181060,120,RL,4590,4,Inside,NridgHt,1Story,8,5,2006,2006,VinylSd,VinylSd,Stone,108.0,4,PConc,24.0,0.0,1530.0,1554.0,5,1554,0,0,1554,0.0,0.0,2,0,2,1,5,6,1,2.0,627.0,156,73,0,0,0,0,0,8,2007,209500
204,903426200,70,RM,12900,4,Inside,OldTown,2Story,6,8,1912,2009,Wd Sdng,Wd Sdng,None,0.0,4,PConc,0.0,0.0,780.0,780.0,5,780,780,0,1560,0.0,0.0,1,1,3,1,5,7,0,0.0,0.0,344,0,0,0,168,0,0,5,2010,159900
19,527276150,20,RL,19138,4,Corner,Gilbert,1Story,4,5,1951,1951,VinylSd,VinylSd,None,0.0,3,CBlock,120.0,0.0,744.0,864.0,5,864,0,0,864,0.0,0.0,1,0,2,1,4,4,0,2.0,400.0,0,0,0,0,0,0,0,6,2010,141000
2438,528275080,60,RL,8658,3,Inside,Gilbert,2Story,6,5,2000,2000,VinylSd,VinylSd,None,0.0,3,PConc,732.0,0.0,250.0,982.0,5,1008,881,0,1889,0.0,0.0,2,1,3,1,4,9,1,2.0,431.0,0,0,0,0,0,0,0,4,2006,215000
89,532378110,20,RL,6897,3,Corner,Sawyer,1Story,5,8,1962,2010,HdBoard,HdBoard,None,0.0,3,CBlock,659.0,0.0,381.0,1040.0,5,1040,0,0,1040,1.0,0.0,1,1,3,1,4,6,0,1.0,260.0,0,104,0,0,0,0,0,4,2010,127000
240,905452160,20,RL,9525,4,Inside,Edwards,1Story,5,7,1954,1998,WdShing,Wd Shng,None,0.0,3,CBlock,954.0,0.0,218.0,1172.0,3,1172,0,0,1172,1.0,0.0,1,0,3,1,4,5,0,1.0,366.0,240,0,0,0,0,0,0,6,2010,128000
105,533238045,20,FV,12853,3,Inside,Somerst,1Story,8,5,2010,2010,CemntBd,CmentBd,None,0.0,4,PConc,1032.0,0.0,610.0,1642.0,5,1418,0,0,1418,1.0,0.0,1,1,1,1,5,6,1,3.0,852.0,160,192,0,224,0,0,0,4,2010,267916
2020,903233180,50,RM,6240,4,Inside,BrkSide,1.5Fin,6,6,1931,1950,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,425.0,0.0,459.0,884.0,3,959,408,0,1367,0.0,0.0,1,0,3,1,4,6,1,1.0,560.0,0,0,0,0,120,0,0,11,2007,127500
888,908128060,85,RL,7301,4,Corner,Edwards,SFoyer,7,5,2003,2003,HdBoard,HdBoard,BrkFace,500.0,4,Slab,0.0,0.0,0.0,0.0,5,495,1427,0,1922,0.0,0.0,3,0,4,1,5,7,1,2.0,672.0,0,0,177,0,0,0,0,7,2009,198500
1019,527302050,20,RL,12090,3,Inside,NWAmes,1Story,6,6,1981,1981,MetalSd,MetalSd,BrkFace,210.0,3,CBlock,588.0,228.0,606.0,1422.0,3,1422,0,0,1422,0.0,0.0,2,0,3,1,5,7,1,2.0,576.0,276,0,0,0,0,0,0,6,2008,175500
2132,907192040,60,RL,8826,4,Inside,CollgCr,2Story,7,5,2000,2000,VinylSd,VinylSd,BrkFace,144.0,4,PConc,841.0,0.0,144.0,985.0,5,985,857,0,1842,1.0,0.0,2,1,3,1,5,7,1,2.0,486.0,193,96,0,0,0,0,0,7,2007,217500
203,903426180,50,RM,8094,4,Inside,OldTown,1.5Fin,4,5,1915,1950,MetalSd,MetalSd,None,0.0,3,CBlock,0.0,0.0,888.0,888.0,5,888,1074,0,1962,0.0,0.0,1,1,4,1,4,9,1,2.0,572.0,160,0,364,0,0,0,0,6,2010,149500
420,527455280,20,RL,10710,4,Inside,NAmes,1Story,5,7,1966,2004,HdBoard,HdBoard,BrkFace,165.0,4,PConc,644.0,0.0,220.0,864.0,5,1120,0,0,1120,0.0,1.0,1,0,3,1,4,5,1,2.0,656.0,0,162,0,0,0,0,1200,7,2009,148800
632,535152230,20,RL,8400,4,Inside,NAmes,1Story,6,3,1957,1957,BrkFace,BrkFace,None,0.0,3,CBlock,189.0,661.0,628.0,1478.0,4,1478,0,0,1478,1.0,0.0,1,1,3,1,4,6,2,2.0,442.0,114,0,0,0,216,0,0,6,2009,156500
2800,907285100,60,RL,11250,4,Corner,CollgCr,2Story,7,5,1995,1996,VinylSd,VinylSd,None,0.0,4,PConc,685.0,0.0,245.0,930.0,5,950,1045,0,1995,1.0,0.0,2,1,4,1,5,8,1,2.0,610.0,275,170,0,0,0,0,0,7,2006,237000
1885,534276160,20,RL,7535,3,Inside,NAmes,1Story,5,7,1958,1985,MetalSd,MetalSd,None,0.0,3,CBlock,111.0,279.0,522.0,912.0,2,912,0,0,912,0.0,1.0,1,0,2,1,4,5,0,1.0,297.0,12,285,0,0,0,0,480,6,2007,120000
1734,528221050,20,RL,12216,3,Corner,Gilbert,1Story,6,5,2005,2005,VinylSd,VinylSd,None,0.0,3,PConc,918.0,0.0,408.0,1326.0,5,1326,0,0,1326,1.0,0.0,2,0,3,1,5,6,0,2.0,388.0,120,23,0,0,0,0,2000,6,2007,203000
2327,527182020,120,RL,3701,3,Inside,StoneBr,1Story,8,5,1987,1987,HdBoard,HdBoard,None,0.0,3,CBlock,0.0,0.0,1191.0,1191.0,3,1204,0,0,1204,0.0,0.0,2,0,2,1,4,5,0,2.0,461.0,120,70,0,0,0,0,0,8,2006,130000
1282,535476370,60,RL,9760,4,Inside,NAmes,2Story,6,6,1964,1964,HdBoard,HdBoard,BrkFace,360.0,3,CBlock,674.0,106.0,0.0,780.0,3,798,813,0,1611,1.0,0.0,1,1,4,1,4,7,0,2.0,442.0,328,128,0,0,189,0,0,6,2008,167900
2688,903425340,190,RL,9873,4,Inside,BrkSide,1Story,4,5,1970,1970,HdBoard,HdBoard,BrkFace,160.0,3,CBlock,789.0,0.0,171.0,960.0,3,960,0,0,960,1.0,0.0,1,0,3,1,4,6,0,2.0,576.0,0,288,0,0,0,0,0,5,2006,129000
2581,535180070,20,RL,10011,3,Inside,NAmes,1Story,5,6,1957,1996,HdBoard,HdBoard,BrkFace,64.0,3,CBlock,360.0,0.0,710.0,1070.0,3,1236,0,0,1236,0.0,1.0,1,0,2,1,5,6,1,1.0,447.0,0,0,0,0,0,0,0,5,2006,134450
2067,905226050,30,RL,25339,4,Inside,Sawyer,1Story,5,7,1918,2007,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,0.0,0.0,816.0,816.0,5,1416,0,0,1416,0.0,0.0,2,0,3,1,5,7,0,2.0,576.0,0,0,112,0,0,0,0,8,2007,112000
2115,906403060,60,RL,8883,3,Inside,SawyerW,2Story,7,5,1988,1988,HdBoard,HdBoard,BrkFace,360.0,4,PConc,608.0,321.0,0.0,929.0,5,946,927,0,1873,1.0,0.0,2,1,3,1,5,7,1,2.0,619.0,108,48,0,0,144,0,0,5,2007,207000
754,903430070,90,RM,3000,4,Inside,OldTown,2Story,5,1,1922,1950,MetalSd,MetalSd,None,0.0,3,BrkTil,0.0,0.0,1040.0,1040.0,3,1088,1040,0,2128,0.0,0.0,2,0,4,2,4,11,0,0.0,0.0,0,56,0,0,0,0,0,9,2009,62500
1079,528188150,160,RL,2448,4,Inside,NridgHt,2Story,7,5,2003,2004,VinylSd,Wd Shng,Stone,106.0,4,PConc,573.0,0.0,191.0,764.0,5,764,862,0,1626,1.0,0.0,2,1,2,1,5,6,0,2.0,474.0,0,27,0,0,0,0,0,10,2008,154000
2615,535404080,20,RL,7100,3,Corner,NAmes,1Story,5,7,1957,1957,WdShing,Wd Shng,None,0.0,3,CBlock,708.0,0.0,108.0,816.0,3,816,0,0,816,1.0,0.0,1,0,2,1,4,5,0,1.0,308.0,0,0,0,0,0,0,0,7,2006,129900
329,923225440,160,RM,2592,4,Inside,MeadowV,2Story,5,3,1976,1976,CemntBd,CmentBd,None,0.0,3,CBlock,129.0,232.0,175.0,536.0,3,536,576,0,1112,0.0,0.0,1,1,3,1,4,4,0,1.0,336.0,182,0,0,0,0,0,0,4,2010,85000
1320,902401010,50,RM,5700,4,Inside,OldTown,1.5Fin,7,7,1926,1950,Wd Sdng,Wd Sdng,None,0.0,3,PConc,0.0,0.0,572.0,572.0,3,572,539,0,1111,0.0,0.0,1,0,2,1,4,5,1,1.0,288.0,0,0,176,0,0,0,0,8,2008,116900
416,527455060,160,RL,2289,4,Inside,NPkVill,2Story,6,6,1978,1978,Plywood,Brk Cmn,None,0.0,3,CBlock,311.0,0.0,544.0,855.0,3,855,586,0,1441,0.0,0.0,2,1,3,1,4,7,1,2.0,440.0,28,0,0,0,0,0,0,4,2009,148500
284,908226130,190,RL,12180,4,Inside,Edwards,1.5Fin,4,4,1941,1950,MetalSd,MetalSd,None,0.0,3,BrkTil,348.0,0.0,324.0,672.0,2,672,252,0,924,1.0,0.0,1,0,2,1,3,5,0,1.0,280.0,0,0,0,0,0,0,0,7,2010,80000
1385,905108170,85,RL,7400,3,CulDSac,Sawyer,SFoyer,5,5,1984,1984,VinylSd,VinylSd,None,0.0,3,PConc,104.0,956.0,0.0,1060.0,3,1126,0,0,1126,1.0,0.0,1,0,2,1,4,5,0,2.0,506.0,178,0,0,0,0,0,0,3,2008,152000
275,908102110,20,RL,8842,4,Corner,Edwards,1Story,5,6,1954,1954,VinylSd,VinylSd,None,0.0,3,CBlock,0.0,0.0,381.0,381.0,5,992,0,0,992,0.0,0.0,1,0,3,1,4,6,0,1.0,319.0,60,0,56,0,0,0,0,1,2010,155891
2024,903401070,50,RL,8850,4,Inside,BrkSide,1.5Fin,6,7,1920,1950,Wd Sdng,Wd Shng,None,0.0,3,PConc,0.0,0.0,768.0,768.0,5,752,624,0,1376,0.0,0.0,1,0,3,1,5,7,0,2.0,576.0,0,54,144,0,0,0,0,2,2007,165000
68,528456160,20,FV,9215,4,Inside,Somerst,1Story,7,5,2009,2010,VinylSd,VinylSd,None,0.0,4,PConc,0.0,0.0,1218.0,1218.0,5,1218,0,0,1218,0.0,0.0,2,0,2,1,5,4,0,2.0,676.0,0,136,0,0,0,0,0,4,2010,204500
1910,534479140,70,RL,9480,4,Inside,NAmes,2Story,5,7,1942,1995,MetalSd,MetalSd,Stone,224.0,3,CBlock,386.0,0.0,342.0,728.0,5,888,756,0,1644,0.0,0.0,1,1,3,1,5,7,2,1.0,312.0,168,0,0,0,0,0,0,6,2007,146500
381,527356040,20,RL,11880,3,Inside,NWAmes,1Story,7,5,1978,1978,Plywood,Plywood,BrkFace,206.0,3,CBlock,704.0,0.0,567.0,1271.0,3,1601,0,0,1601,0.0,0.0,2,0,3,1,4,7,1,2.0,478.0,0,0,0,0,0,0,0,4,2009,157000
1323,902405070,70,RM,10800,4,Inside,OldTown,2Story,7,7,1890,1999,Wd Sdng,Wd Shng,None,0.0,3,BrkTil,0.0,0.0,1313.0,1313.0,4,1313,1182,0,2495,0.0,0.0,2,0,5,1,4,10,1,2.0,342.0,0,299,0,0,0,0,0,12,2008,184000
2432,528235050,60,RL,7861,3,Inside,Gilbert,2Story,6,5,2002,2003,VinylSd,VinylSd,None,0.0,4,PConc,457.0,0.0,326.0,783.0,5,807,702,0,1509,1.0,0.0,2,1,3,1,5,7,1,2.0,393.0,100,75,0,0,0,0,0,6,2006,183200
777,905200220,20,RL,11616,4,Inside,Sawyer,1Story,5,5,1962,1962,Wd Sdng,Wd Sdng,BrkFace,116.0,3,CBlock,170.0,670.0,252.0,1092.0,3,1092,0,0,1092,0.0,1.0,1,0,3,1,4,6,1,1.0,288.0,0,20,144,0,0,0,0,9,2009,139000
1107,528365060,60,RL,10542,4,Inside,NoRidge,2Story,7,5,1993,1994,Wd Sdng,ImStucc,BrkFace,651.0,4,PConc,1173.0,0.0,138.0,1311.0,5,1325,1093,0,2418,1.0,0.0,2,1,3,1,5,9,1,3.0,983.0,250,154,216,0,0,0,0,8,2008,341000
30,527451180,160,RM,1680,4,Inside,BrDale,2Story,6,5,1971,1971,HdBoard,HdBoard,BrkFace,504.0,3,CBlock,156.0,0.0,327.0,483.0,3,483,504,0,987,0.0,0.0,1,1,2,1,4,5,0,1.0,264.0,275,0,0,0,0,0,0,2,2010,96000
282,908208020,20,RM,8546,4,Corner,Edwards,1Story,4,5,2003,2004,VinylSd,VinylSd,None,0.0,3,PConc,0.0,0.0,1121.0,1121.0,5,1121,0,0,1121,0.0,0.0,2,0,2,1,4,5,0,2.0,440.0,132,64,0,0,0,0,0,3,2010,140000
188,902402010,20,RM,7407,4,Inside,OldTown,1Story,6,7,1957,1996,MetalSd,MetalSd,None,0.0,3,CBlock,600.0,0.0,312.0,912.0,3,1236,0,0,1236,1.0,0.0,1,0,2,1,4,6,0,2.0,923.0,0,158,158,0,0,0,0,4,2010,149700
2356,527376090,20,RL,10140,4,Inside,NWAmes,1Story,5,6,1975,1975,HdBoard,HdBoard,None,0.0,3,CBlock,788.0,0.0,268.0,1056.0,5,1074,0,0,1074,1.0,0.0,1,1,3,1,4,6,0,2.0,495.0,0,88,0,0,0,0,0,7,2006,153500
1554,910251050,20,A (agr),14584,4,Inside,IDOTRR,1Story,1,5,1952,1952,AsbShng,VinylSd,None,0.0,2,Slab,0.0,0.0,0.0,0.0,1,733,0,0,733,0.0,0.0,1,0,2,1,3,4,0,2.0,487.0,0,0,0,0,0,0,0,2,2008,13100
1464,907262030,60,RL,8158,4,Inside,CollgCr,2Story,7,5,2003,2003,VinylSd,VinylSd,BrkFace,252.0,4,PConc,550.0,0.0,334.0,884.0,5,884,884,0,1768,1.0,0.0,2,1,3,1,5,8,0,2.0,543.0,0,63,0,0,0,0,0,7,2008,224900
2469,528488120,20,FV,7500,4,Inside,Somerst,1Story,7,5,2005,2005,VinylSd,VinylSd,None,0.0,4,PConc,0.0,0.0,1257.0,1257.0,5,1266,0,0,1266,0.0,0.0,2,0,3,1,5,6,1,2.0,453.0,38,144,0,0,0,0,0,4,2006,176000
1834,533130170,50,RL,10678,4,Inside,NoRidge,1.5Fin,8,5,1992,2000,HdBoard,HdBoard,BrkFace,337.0,4,PConc,700.0,0.0,983.0,1683.0,5,2129,743,0,2872,0.0,0.0,2,1,4,1,5,9,1,2.0,541.0,0,33,0,0,0,0,0,4,2007,285000
1779,528429110,20,RL,15256,3,CulDSac,Somerst,1Story,8,5,2007,2007,VinylSd,VinylSd,Stone,84.0,4,PConc,929.0,0.0,556.0,1485.0,5,1464,0,0,1464,1.0,0.0,2,0,3,1,5,6,0,3.0,754.0,168,160,0,0,0,0,0,8,2007,282922
2569,535125060,60,RL,14200,4,Corner,NAmes,2Story,7,6,1966,1966,MetalSd,MetalSd,BrkFace,309.0,3,CBlock,445.0,0.0,479.0,924.0,5,1216,941,0,2157,0.0,0.0,2,1,4,1,5,8,2,2.0,487.0,105,66,0,0,0,0,0,5,2006,226000
